"t","DHbO2","DHHb","DHbT","Zero","Pulse","Ideal_DHbO2","Ideal_DHHb","Ideal_DHbT","Invert_DHHb","Invert_DHbO2","Invert_Ideal_DHHb"
93.9999999999989,1.24143748876592,-0.462293131346897,0.779144357419028,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462293131346897,-1.24143748876592,0.462167231742583
94.0999999999989,1.24142460515553,-0.462285325220122,0.779139279935407,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462285325220122,-1.24142460515553,0.462167231742583
94.1999999999989,1.24141180688767,-0.462277570800183,0.779134236087486,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462277570800183,-1.24141180688767,0.462167231742583
94.2999999999989,1.24139909339696,-0.462269867744524,0.77912922565244,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462269867744524,-1.24139909339696,0.462167231742583
94.3999999999989,1.24138646412203,-0.462262215713096,0.779124248408934,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462262215713096,-1.24138646412203,0.462167231742583
94.4999999999989,1.24137391850478,-0.46225461436768,0.779119304137097,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46225461436768,-1.24137391850478,0.462167231742583
94.5999999999989,1.24136145599138,-0.462247063372885,0.779114392618496,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462247063372885,-1.24136145599138,0.462167231742583
94.6999999999989,1.24134907603111,-0.462239562394984,0.779109513636129,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462239562394984,-1.24134907603111,0.462167231742583
94.7999999999989,1.24133677807731,-0.462232111102807,0.779104666974504,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462232111102807,-1.24133677807731,0.462167231742583
94.8999999999989,1.24132456158664,-0.462224709167131,0.779099852419506,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462224709167131,-1.24132456158664,0.462167231742583
94.9999999999989,1.24131242601973,-0.462217356261291,0.779095069758441,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462217356261291,-1.24131242601973,0.462167231742583
95.0999999999989,1.24130037084038,-0.462210052060385,0.779090318779993,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462210052060385,-1.24130037084038,0.462167231742583
95.1999999999989,1.24128839551616,-0.46220279624184,0.779085599274325,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46220279624184,-1.24128839551616,0.462167231742583
95.2999999999989,1.24127649951811,-0.462195588485187,0.779080911032921,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462195588485187,-1.24127649951811,0.462167231742583
95.3999999999989,1.24126468232078,-0.462188428472103,0.779076253848672,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462188428472103,-1.24126468232078,0.462167231742583
95.4999999999988,1.24125294340227,-0.462181315886426,0.779071627515847,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462181315886426,-1.24125294340227,0.462167231742583
95.5999999999988,1.24124128224405,-0.462174250413952,0.779067031830095,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462174250413952,-1.24124128224405,0.462167231742583
95.6999999999988,1.2412296983309,-0.462167231742583,0.779062466588314,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462167231742583,-1.2412296983309,0.462167231742583
95.7999999999988,1.24121819115149,-0.462160259562566,0.779057931588923,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462160259562566,-1.24121819115149,0.462167231742583
95.8999999999988,1.2412067601973,-0.462153333565752,0.779053426631549,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462153333565752,-1.2412067601973,0.462167231742583
95.9999999999988,1.24119540496339,-0.46214645344628,0.779048951517112,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46214645344628,-1.24119540496339,0.462167231742583
96.0999999999988,1.24118412494835,-0.462139618900324,0.779044506048024,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462139618900324,-1.24118412494835,0.462167231742583
96.1999999999988,1.24117291965378,-0.462132829625986,0.779040090027792,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462132829625986,-1.24117291965378,0.462167231742583
96.2999999999988,1.24116178858495,-0.462126085323504,0.779035703261442,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462126085323504,-1.24116178858495,0.462167231742583
96.3999999999988,1.24115073125002,-0.462119385694919,0.779031345555097,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462119385694919,-1.24115073125002,0.462167231742583
96.4999999999988,1.24113974716069,-0.46211273044436,0.779027016716327,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46211273044436,-1.24113974716069,0.462167231742583
96.5999999999988,1.24112883583174,-0.462106119277948,0.779022716553797,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462106119277948,-1.24112883583174,0.462167231742583
96.6999999999988,1.24111799678118,-0.462099551903577,0.779018444877607,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462099551903577,-1.24111799678118,0.462167231742583
96.7999999999988,1.24110722953034,-0.462093028031333,0.77901420149901,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462093028031333,-1.24110722953034,0.462167231742583
96.8999999999988,1.24109653360361,-0.462086547372962,0.779009986230648,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462086547372962,-1.24109653360361,0.462167231742583
96.9999999999988,1.24108590852845,-0.462080109642287,0.779005798886161,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462080109642287,-1.24108590852845,0.462167231742583
97.0999999999988,1.24107535383564,-0.46207371455499,0.779001639280651,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46207371455499,-1.24107535383564,0.462167231742583
97.1999999999988,1.24106486905899,-0.462067361828602,0.778997507230386,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462067361828602,-1.24106486905899,0.462167231742583
97.2999999999987,1.24105445373527,-0.462061051182545,0.778993402552729,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462061051182545,-1.24105445373527,0.462167231742583
97.3999999999987,1.24104410740453,-0.462054782338058,0.778989325066476,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462054782338058,-1.24104410740453,0.462167231742583
97.4999999999987,1.24103382960971,-0.462048555018328,0.778985274591378,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462048555018328,-1.24103382960971,0.462167231742583
97.5999999999987,1.24102361989688,-0.462042368948303,0.778981250948576,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462042368948303,-1.24102361989688,0.462167231742583
97.6999999999987,1.24101347781509,-0.462036223854795,0.778977253960292,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462036223854795,-1.24101347781509,0.462167231742583
97.7999999999987,1.24100340291623,-0.462030119466291,0.778973283449943,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462030119466291,-1.24100340291623,0.462167231742583
97.8999999999987,1.24099339475544,-0.462024055513282,0.778969339242153,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462024055513282,-1.24099339475544,0.462167231742583
97.9999999999987,1.24098345289057,-0.462018031727922,0.778965421162653,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462018031727922,-1.24098345289057,0.462167231742583
98.0999999999987,1.24097357688245,-0.46201204784407,0.778961529038384,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46201204784407,-1.24097357688245,0.462167231742583
98.1999999999987,1.24096376629495,-0.462006103597574,0.77895766269738,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462006103597574,-1.24096376629495,0.462167231742583
98.2999999999987,1.24095402069467,-0.462000198725818,0.778953821968855,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.462000198725818,-1.24095402069467,0.462167231742583
98.3999999999987,1.24094433965115,-0.461994332968018,0.778950006683132,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461994332968018,-1.24094433965115,0.462167231742583
98.4999999999987,1.2409347227367,-0.461988506065026,0.77894621667167,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461988506065026,-1.2409347227367,0.462167231742583
98.5999999999987,1.24092516952666,-0.461982717759611,0.778942451767051,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461982717759611,-1.24092516952666,0.462167231742583
98.6999999999987,1.24091567959897,-0.461976967796033,0.778938711802937,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461976967796033,-1.24091567959897,0.462167231742583
98.7999999999987,1.24090625253444,-0.461971255920375,0.778934996614069,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461971255920375,-1.24090625253444,0.462167231742583
98.8999999999987,1.24089688791676,-0.461965581880335,0.778931306036426,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461965581880335,-1.24089688791676,0.462167231742583
98.9999999999986,1.2408875853321,-0.461959945425235,0.778927639906868,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461959945425235,-1.2408875853321,0.462167231742583
99.0999999999986,1.24087834436975,-0.461954346306243,0.778923998063505,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461954346306243,-1.24087834436975,0.462167231742583
99.1999999999986,1.24086916462147,-0.461948784276032,0.77892038034544,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461948784276032,-1.24086916462147,0.462167231742583
99.2999999999986,1.24086004568174,-0.461943259088912,0.778916786592831,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461943259088912,-1.24086004568174,0.462167231742583
99.3999999999986,1.24085098714781,-0.461937770500867,0.778913216646941,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461937770500867,-1.24085098714781,0.462167231742583
99.4999999999986,1.24084198861947,-0.46193231826939,0.778909670350075,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46193231826939,-1.24084198861947,0.462167231742583
99.5999999999986,1.24083304969938,-0.46192690215382,0.778906147545555,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46192690215382,-1.24083304969938,0.462167231742583
99.6999999999986,1.24082416999255,-0.461921521914817,0.778902648077732,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461921521914817,-1.24082416999255,0.462167231742583
99.7999999999986,1.24081534910684,-0.461916177314819,0.77889917179202,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461916177314819,-1.24081534910684,0.462167231742583
99.8999999999986,1.24080658665267,-0.461910868117798,0.778895718534869,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461910868117798,-1.24080658665267,0.462167231742583
99.9999999999986,1.24079788224284,-0.461905594089131,0.778892288153713,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461905594089131,-1.24079788224284,0.462167231742583
100.099999999999,1.24078923549297,-0.461900354995919,0.77888888049705,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461900354995919,-1.24078923549297,0.462167231742583
100.199999999999,1.24078064602108,-0.461895150606807,0.778885495414272,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461895150606807,-1.24078064602108,0.462167231742583
100.299999999999,1.24077211344786,-0.461889980691964,0.778882132755896,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461889980691964,-1.24077211344786,0.462167231742583
100.399999999999,1.24076363739627,-0.461884845022936,0.778878792373334,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461884845022936,-1.24076363739627,0.462167231742583
100.499999999999,1.24075521749194,-0.46187974337289,0.778875474119047,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46187974337289,-1.24075521749194,0.462167231742583
100.599999999999,1.24074685336302,-0.461874675516569,0.778872177846452,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461874675516569,-1.24074685336302,0.462167231742583
100.699999999999,1.24073854464001,-0.461869641230138,0.778868903409872,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461869641230138,-1.24073854464001,0.462167231742583
100.799999999999,1.24073029095592,-0.461864640291182,0.778865650664741,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461864640291182,-1.24073029095592,0.462167231742583
100.899999999999,1.24072209194611,-0.461859672478838,0.778862419467274,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461859672478838,-1.24072209194611,0.462167231742583
100.999999999999,1.24071394724851,-0.461854737573702,0.778859209674806,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461854737573702,-1.24071394724851,0.462167231742583
101.099999999999,1.24070585650333,-0.461849835357825,0.778856021145501,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461849835357825,-1.24070585650333,0.462167231742583
101.199999999999,1.24069781935307,-0.461844965614546,0.778852853738528,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461844965614546,-1.24069781935307,0.462167231742583
101.299999999999,1.24068983544291,-0.461840128128969,0.778849707313938,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461840128128969,-1.24068983544291,0.462167231742583
101.399999999999,1.24068190442001,-0.461835322687293,0.778846581732722,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461835322687293,-1.24068190442001,0.462167231742583
101.499999999999,1.24067402593414,-0.46183054907732,0.778843476856821,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46183054907732,-1.24067402593414,0.462167231742583
101.599999999999,1.2406661996373,-0.461825807088204,0.7788403925491,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461825807088204,-1.2406661996373,0.462167231742583
101.699999999998,1.24065842518377,-0.461821096510519,0.778837328673248,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461821096510519,-1.24065842518377,0.462167231742583
101.799999999998,1.24065070223007,-0.46181641713612,0.77883428509395,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46181641713612,-1.24065070223007,0.462167231742583
101.899999999998,1.24064303043514,-0.46181176875838,0.778831261676757,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46181176875838,-1.24064303043514,0.462167231742583
101.999999999998,1.24063540946008,-0.46180715117201,0.778828258288073,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46180715117201,-1.24063540946008,0.462167231742583
102.099999999998,1.24062783896827,-0.461802564172999,0.778825274795267,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461802564172999,-1.24062783896827,0.462167231742583
102.199999999998,1.2406203186253,-0.461798007558826,0.778822311066477,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461798007558826,-1.2406203186253,0.462167231742583
102.299999999998,1.24061284809899,-0.461793481128169,0.778819366970822,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461793481128169,-1.24061284809899,0.462167231742583
102.399999999998,1.24060542705931,-0.461788984681036,0.778816442378272,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461788984681036,-1.24060542705931,0.462167231742583
102.499999999998,1.24059805517847,-0.461784518018931,0.778813537159536,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461784518018931,-1.24059805517847,0.462167231742583
102.599999999998,1.24059073213093,-0.46178008094455,0.778810651186376,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46178008094455,-1.24059073213093,0.462167231742583
102.699999999998,1.24058345759305,-0.461775673261855,0.778807784331192,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461775673261855,-1.24058345759305,0.462167231742583
102.799999999998,1.24057623124359,-0.461771294776185,0.778804936467409,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.461771294776185,-1.24057623124359,0.462167231742583
